key,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
4145,39,services,married,high.school,unknown,no,no,telephone,may,mon,5,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4146,47,admin.,married,university.degree,no,no,no,telephone,may,mon,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4147,26,blue-collar,married,basic.4y,no,no,yes,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4148,34,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,210,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4149,24,admin.,single,high.school,no,yes,no,telephone,may,mon,243,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4150,31,technician,married,professional.course,no,no,no,telephone,may,mon,180,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4151,26,admin.,single,high.school,no,no,yes,telephone,may,mon,8,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4152,31,admin.,married,high.school,no,no,no,telephone,may,mon,313,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4153,34,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1622,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
4154,60,admin.,married,professional.course,no,yes,no,telephone,may,mon,324,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4155,32,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,205,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4156,24,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,194,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4157,28,admin.,married,high.school,no,no,no,telephone,may,mon,165,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4158,55,entrepreneur,divorced,university.degree,no,yes,yes,telephone,may,mon,86,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4159,38,admin.,divorced,high.school,no,no,no,telephone,may,mon,160,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4160,37,blue-collar,married,professional.course,no,yes,no,telephone,may,mon,492,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4161,36,services,divorced,university.degree,no,no,no,telephone,may,mon,187,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4162,47,technician,married,professional.course,unknown,yes,no,telephone,may,mon,197,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4163,49,technician,married,professional.course,unknown,yes,no,telephone,may,mon,95,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4164,31,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,159,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4165,52,services,married,high.school,unknown,yes,no,telephone,may,mon,967,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
4166,36,services,married,high.school,unknown,yes,no,telephone,may,mon,260,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4167,51,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,109,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4168,52,services,divorced,high.school,no,no,no,telephone,may,mon,579,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
4169,29,technician,married,professional.course,no,yes,no,telephone,may,mon,124,42,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4170,51,services,married,professional.course,unknown,no,no,telephone,may,mon,158,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4171,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,162,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4172,36,admin.,married,high.school,no,no,no,telephone,may,mon,211,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4173,42,services,married,basic.9y,unknown,no,no,telephone,may,mon,173,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4174,32,management,single,basic.4y,no,no,no,telephone,may,mon,73,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4175,30,technician,single,professional.course,no,yes,no,telephone,may,mon,220,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4176,27,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4177,47,management,married,basic.4y,unknown,no,no,telephone,may,mon,99,22,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4178,56,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,112,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4179,57,housemaid,married,basic.6y,no,no,yes,telephone,may,mon,168,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4180,27,services,married,professional.course,no,yes,no,telephone,may,mon,283,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4181,46,blue-collar,divorced,basic.4y,no,no,no,telephone,may,mon,235,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4182,43,technician,single,professional.course,no,yes,no,telephone,may,mon,138,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4183,44,technician,single,professional.course,unknown,no,no,telephone,may,mon,374,6,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4184,52,self-employed,married,university.degree,unknown,yes,no,telephone,may,mon,353,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4185,38,technician,single,professional.course,no,no,no,telephone,may,mon,147,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4186,48,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,332,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4187,31,technician,married,basic.9y,unknown,yes,no,telephone,may,mon,179,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4188,33,management,married,university.degree,no,yes,no,telephone,may,mon,396,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4189,37,blue-collar,single,university.degree,no,yes,no,telephone,may,mon,492,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4190,34,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,360,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4191,59,housemaid,married,unknown,no,no,no,telephone,may,mon,175,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4192,34,admin.,married,university.degree,no,yes,yes,telephone,may,mon,97,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4193,34,blue-collar,single,basic.9y,no,no,no,telephone,may,mon,84,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4194,29,blue-collar,single,professional.course,no,yes,no,telephone,may,mon,57,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4195,46,entrepreneur,married,university.degree,no,yes,no,telephone,may,mon,105,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4196,46,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,886,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4197,31,admin.,unknown,high.school,no,no,no,telephone,may,mon,182,8,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4198,58,blue-collar,divorced,unknown,no,no,no,telephone,may,mon,467,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4199,33,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,21,11,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4200,32,admin.,single,university.degree,no,no,no,telephone,may,mon,470,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4201,38,services,single,high.school,unknown,yes,no,telephone,may,mon,85,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4202,51,admin.,single,university.degree,no,no,no,telephone,may,mon,120,7,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4203,34,services,married,high.school,no,no,no,telephone,may,mon,298,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4204,30,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,249,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4205,39,blue-collar,married,professional.course,no,no,no,telephone,may,mon,87,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4206,47,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,622,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4207,36,services,married,high.school,no,yes,no,telephone,may,mon,195,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4208,47,services,divorced,high.school,no,no,no,telephone,may,mon,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4209,49,self-employed,single,basic.9y,no,no,no,telephone,may,mon,58,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4210,33,technician,divorced,professional.course,no,no,no,telephone,may,mon,1218,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,yes
4211,54,blue-collar,married,basic.9y,unknown,no,yes,telephone,may,mon,500,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4212,35,admin.,married,university.degree,no,yes,yes,telephone,may,mon,66,9,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4213,25,services,single,high.school,no,no,no,telephone,may,mon,328,10,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4214,42,management,married,basic.6y,unknown,yes,no,telephone,may,mon,3078,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191,no
4215,26,admin.,single,high.school,no,no,no,telephone,may,tue,21,7,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4216,36,technician,married,professional.course,no,no,no,telephone,may,tue,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4217,47,technician,single,professional.course,unknown,no,no,telephone,may,tue,148,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4218,43,services,married,basic.9y,unknown,no,no,telephone,may,tue,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4219,27,admin.,married,university.degree,no,yes,no,telephone,may,tue,91,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4220,40,housemaid,married,high.school,unknown,yes,no,telephone,may,tue,201,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4221,56,management,married,unknown,no,no,no,telephone,may,tue,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4222,59,admin.,married,basic.6y,no,yes,no,telephone,may,tue,19,15,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4223,49,technician,married,professional.course,unknown,yes,no,telephone,may,tue,82,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4224,40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,59,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4225,54,technician,divorced,professional.course,no,no,no,telephone,may,tue,182,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4226,43,housemaid,married,basic.4y,unknown,no,no,telephone,may,tue,365,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4227,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,tue,257,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4228,53,technician,married,professional.course,no,yes,no,telephone,may,tue,280,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4229,31,admin.,married,high.school,no,no,no,telephone,may,tue,16,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4230,53,technician,divorced,professional.course,no,no,no,telephone,may,tue,249,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4231,52,services,married,high.school,unknown,yes,no,telephone,may,tue,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4232,34,admin.,married,university.degree,no,no,no,telephone,may,tue,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4233,31,unemployed,single,professional.course,no,no,no,telephone,may,tue,20,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4234,54,technician,single,university.degree,unknown,unknown,unknown,telephone,may,tue,686,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4235,45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,tue,107,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4236,40,admin.,married,basic.9y,no,no,no,telephone,may,tue,224,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4237,31,admin.,married,high.school,no,yes,no,telephone,may,tue,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4238,41,entrepreneur,single,university.degree,unknown,yes,no,telephone,may,tue,19,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4239,25,admin.,married,high.school,no,no,yes,telephone,may,tue,125,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4240,35,student,single,university.degree,unknown,yes,no,telephone,may,tue,280,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4241,49,admin.,divorced,university.degree,no,no,no,telephone,may,tue,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4242,53,blue-collar,married,high.school,no,no,no,telephone,may,tue,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4243,40,admin.,married,professional.course,unknown,yes,no,telephone,may,tue,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4244,46,blue-collar,married,basic.4y,no,yes,yes,telephone,may,tue,409,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4245,40,unemployed,married,basic.4y,unknown,yes,no,telephone,may,tue,146,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4246,48,technician,married,unknown,no,yes,yes,telephone,may,tue,83,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4247,58,retired,married,university.degree,no,no,yes,telephone,may,tue,226,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4248,30,technician,married,university.degree,unknown,no,no,telephone,may,tue,191,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4249,49,blue-collar,married,unknown,unknown,yes,no,telephone,may,tue,171,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4250,54,technician,married,high.school,no,no,no,telephone,may,tue,13,12,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4251,45,technician,single,professional.course,no,yes,yes,telephone,may,tue,133,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4252,34,services,married,high.school,no,yes,no,telephone,may,tue,656,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4253,32,services,single,basic.6y,no,no,yes,telephone,may,tue,1205,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
4254,41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,202,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4255,50,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,206,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4256,52,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,tue,202,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4257,45,admin.,married,unknown,no,no,no,telephone,may,tue,79,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4258,37,admin.,married,high.school,unknown,yes,yes,telephone,may,tue,196,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4259,25,management,single,basic.4y,no,no,no,telephone,may,tue,186,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4260,50,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,532,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4261,43,blue-collar,married,basic.4y,no,yes,no,telephone,may,tue,97,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4262,34,management,married,university.degree,no,no,yes,telephone,may,tue,234,5,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4263,41,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4264,35,admin.,married,high.school,no,no,no,telephone,may,tue,297,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4265,31,blue-collar,single,high.school,no,no,no,telephone,may,tue,1882,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
4266,34,management,single,university.degree,no,no,no,telephone,may,tue,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4267,47,services,married,high.school,no,no,no,telephone,may,tue,98,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4268,52,self-employed,married,basic.4y,unknown,yes,no,telephone,may,tue,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4269,47,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,1334,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
4270,42,technician,divorced,university.degree,no,no,no,telephone,may,tue,190,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4271,28,admin.,married,high.school,no,no,no,telephone,may,tue,142,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4272,43,admin.,married,university.degree,no,yes,no,telephone,may,tue,775,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4273,41,services,married,basic.9y,no,no,no,telephone,may,tue,335,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4274,33,technician,married,high.school,no,no,no,telephone,may,tue,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4275,53,admin.,married,university.degree,no,yes,no,telephone,may,tue,68,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4276,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4277,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,68,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4278,33,services,married,university.degree,no,yes,no,telephone,may,tue,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4279,45,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,160,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4280,30,unemployed,single,basic.9y,no,no,no,telephone,may,tue,294,10,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4281,49,technician,married,professional.course,no,yes,no,telephone,may,tue,57,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4282,38,technician,married,professional.course,no,yes,yes,telephone,may,tue,297,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4283,39,services,divorced,high.school,no,yes,no,telephone,may,tue,90,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4284,50,blue-collar,married,basic.4y,unknown,no,yes,telephone,may,tue,600,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4285,58,blue-collar,married,unknown,no,yes,no,telephone,may,tue,38,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4286,46,blue-collar,married,basic.6y,no,yes,no,telephone,may,tue,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4287,46,housemaid,married,high.school,unknown,no,no,telephone,may,tue,142,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4288,40,technician,married,professional.course,no,no,no,telephone,may,tue,26,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4289,36,admin.,married,high.school,no,no,no,telephone,may,tue,369,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4290,53,self-employed,married,basic.4y,no,no,no,telephone,may,tue,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4291,32,technician,married,unknown,unknown,no,no,telephone,may,tue,274,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4292,42,admin.,divorced,university.degree,no,no,no,telephone,may,tue,214,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4293,39,services,married,high.school,unknown,yes,no,telephone,may,tue,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4294,39,services,married,high.school,no,no,yes,telephone,may,tue,793,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4295,53,blue-collar,married,basic.4y,unknown,no,no,telephone,may,tue,182,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,yes
4296,34,blue-collar,single,basic.9y,no,no,no,telephone,may,tue,71,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4297,39,services,married,high.school,unknown,yes,yes,telephone,may,tue,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4298,50,blue-collar,married,basic.9y,unknown,yes,yes,telephone,may,tue,166,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4299,40,admin.,married,high.school,no,no,no,telephone,may,tue,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4300,56,technician,married,professional.course,unknown,no,no,telephone,may,tue,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4301,41,technician,married,professional.course,no,unknown,unknown,telephone,may,tue,154,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4302,46,blue-collar,married,basic.9y,no,no,yes,telephone,may,tue,394,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4303,36,blue-collar,married,unknown,unknown,no,no,telephone,may,tue,127,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4304,42,blue-collar,married,unknown,unknown,yes,yes,telephone,may,tue,264,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4305,38,technician,married,professional.course,unknown,yes,no,telephone,may,tue,231,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4306,30,services,divorced,basic.9y,no,yes,no,telephone,may,tue,320,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4307,42,technician,married,basic.9y,no,no,no,telephone,may,tue,618,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
4308,38,technician,married,professional.course,no,no,no,telephone,may,tue,101,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,no
